Operation mode is 6, should be 12
Write status: 0  (0 is good)
IMU Initialized
7Differential Pressure Sensor Initialized
MS5607 Initialized

Initialization Complete!


Cycles,State,Altitude,Heading,Yaw,Pitch,Roll,ServoEnable,CommandedYaw,CommandedPitch,CurrentLat,CurrentLon,TargetHeading
5788, -21955, 8162, 12202, -22778, 24671, -5164, 6892, -22778, 24671, -5164, -22650, 28767, -5164, -22266, 24671, 11221, -22266, 24671, 11221, 0, 0, 0, 0, MS5607: 98963, 2510, 0729, 3217838, 0.000000, 0.000000, 0.000000
5815, -22892, 8585, 12649, -22266, 24671, 11221, 6892, -22778, 24671, -5164, -23546, 24671, -29740, -22778, 24671, -5164, -22778, 24671, -5164, 0, 0, 0, 0, MS5607: 98967, 2510, 0729, 3217838, 0.000000, 0.000000, 0.000000
5842, -23892, 9045, 13124, -22778, 24671, -5164, 6892, -21498, 24671, -29739, -20730, 24671, -5163, -23546, 24671, -29740, -23546, 24671, -29740, 0, 0, 0, 0, MS5607: 98967, 2510, 0747, 3417839, 0.000000, 0.000000, 0.000000
5868, -24864, 9427, 13633, -23546, -32673, -29740, 6896, -23546, -32673, -29740, -22266, -32673, 11221, -23546, -32673, -29740, -23546, -32673, -29740, 0, 0, 0, 0, MS5607: 98967, 2510, 0711, 3117839, 0.000000, 0.000000, 0.000000
5895, -25954, 9789, 14217, -23546, -32673, -29740, 6896, -22778, -32673, -5164, -24314, -32673, 11220, -24314, -32673, 11220, -23546, -32673, -29740, 0, 0, 0, 0, MS5607: 98961, 2510, 0729, 3217839, 0.000000, 0.000000, 0.000000
5922, -26995, 10072, 14795, -23546, -32673, -29740, 6896, -25082, -32673, -13357, -23546, -32673, -29740, -22266, -32673, 11221, -22266, -32673, 11221, 0, 0, 0, 0, MS5607: 98961, 2510, 0711, 3117839, 0.000000, 0.000000, 0.000000
5948, -28077, 10347, 15454, -24314, -32673, 11220, 6896, -23546, -32673, -29740, -23546, -32673, -29740, -21498, -32673, -29739, -22778, -32673, -5164, 0, 0, 0, 0, MS5607: 98961, 2510, 0711, 3117839, 0.000000, 0.000000, 0.000000
5975, -29173, 10611, 16138, -22266, 24671, 11221, 6892, -22778, 24671, -5164, -21498, 24671, -29739, -22266, 24671, 11221, -22266, 24671, 11221, 0, 0, 0, 0, MS5607: 98961, 2510, 0729, 3217839, 0.000000, 0.000000, 0.000000
6002, -30253, 10870, 16825, -22266, 24671, 11221, 6892, -23418, 28767, -29740, -22266, 24671, 11221, -23546, 24671, -29740, -21498, 24671, -29739, 0, 0, 0, 0, MS5607: 98961, 2510, 0729, 3217839, 0.000000, 0.000000, 0.000000
6028, -31383, 11110, 17564, -24186, 28767, 11220, 6894, -24314, 24671, 11220, -22778, 24671, -5164, -22652, 28767, -5228, -22778, 24671, -5164, 0, 0, 0, 0, MS5607: 98961, 2510, 0711, 3117839, 0.000000, 0.000000, 0.000000
6054, -32474, 11323, 18296, -22266, 24671, 11221, 6892, -22266, 24671, 11221, -23546, 24671, -29740, -23546, 24671, -29740, -22266, 24671, 11221, 0, 0, 0, 0, MS5607: 98965, 2510, 0729, 3217839, 0.000000, 0.000000, 0.000000
6080, -32768, 11555, 19043, -22650, 28767, -5164, 6894, -23546, 24671, -29740, -23546, 24671, -29740, -23546, 24671, -29740, -23546, 24671, -29740, 0, 0, 0, 0, MS5607: 98965, 2510, 0729, 3217839, 0.000000, 0.000000, 0.000000
6107, -32768, 11798, 19829, -22778, 24671, -5164, 6892, -22778, 24671, -5164, -22778, 24671, -5164, -23546, 24671, -29740, -22138, 28767, 11221, 0, 0, 0, 0, MS5607: 98965, 2510, 0747, 3417839, 0.000000, 0.000000, 0.000000
6133, -32768, 12090, 20587, -23546, 24671, -29740, 6892, -23546, 24671, -29740, -22266, 24671, 11221, -24314, 24671, 11220, -24186, 28767, 11220, 0, 0, 0, 0, MS5607: 98961, 2510, 0711, 3117839, 0.000000, 0.000000, 0.000000
6160, -32768, 12382, 21383, -22778, 24671, -5164, 6892, -22266, 24671, 11221, -22778, 24671, -5164, -22778, 24671, -5164, -22650, 28767, -5164, 0, 0, 0, 0, MS5607: 98961, 2510, 0758, 3517839, 0.000000, 0.000000, 0.000000
6186, -32768, 12659, 22169, -22778, 24671, -5164, 6892, 128, 28767, 2816, -22778, 24671, -5164, -22138, 28767, 11221, 0, 24671, 2816, 0, 0, 0, 0, MS5607: 98961, 2510, 0729, 3217839, 0.000000, 0.000000, 0.000000
6213, -32768, 12994, 22957, -23546, 24671, -29740, 6892, -23546, 24671, -29740, -23546, 24671, -29740, -24314, 24671, 11220, 256, 24671, 11008, 0, 0, 0, 0, MS5607: 98964, 2510, 0729, 3217839, 0.000000, 0.000000, 0.000000
6239, -32768, 13349, 23725, -21498, 24671, -29739, 6892, -24186, 28767, 11220, -22778, 24671, -5164, -22650, 28767, -5164, -23546, 24671, -29740, 0, 0, 0, 0, MS5607: 98964, 2510, 0711, 3117839, 0.000000, 0.000000, 0.000000
6266, -32768, 13800, 24556, -23546, 24671, -29740, 6892, -23546, 24671, -29740, -22650, 28767, -5164, -23546, 24671, -29740, -23418, 28767, -29740, 0, 0, 0, 0, MS5607: 98964, 2510, 0729, 3217839, 0.000000, 0.000000, 0.000000
6293, -32768, 14251, 25317, -23546, 24671, -29740, 6892, -22778, 24671, -5164, -22778, 24671, -5164, -21498, 24671, -29739, -22266, 24671, 11221, 0, 0, 0, 0, MS5607: 98964, 2510, 0747, 3417839, 0.000000, 0.000000, 0.000000
6319, -32768, 14729, 26135, -24314, 24671, 11220, 6892, -23546, 24671, -29740, -24314, 24671, 11220, -22778, 24671, -5164, -23546, 24671, -29740, 0, 0, 0, 0, MS5607: 98964, 2510, 0711, 3117839, 0.000000, 0.000000, 0.000000
6345, -32768, 15206, 26901, -23546, 24671, -29740, 6892, -24314, 24671, 11220, -23546, 24671, -29740, -23546, 24671, -29740, -23546, 24671, -29740, 0, 0, 0, 0, MS5607: 98964, 2510, 0693, 2917839, 0.000000, 0.000000, 0.000000
6372, -32768, 15723, 27675, -23546, 24671, -29740, 6892, -24314, 24671, 11220, -24314, 24671, 11220, -22778, 24671, -5164, -23418, 28767, -29740, 0, 0, 0, 0, MS5607: 98960, 2510, 0711, 3117839, 0.000000, 0.000000, 0.000000
6399, -32768, 16263, 28410, -23546, 24671, -29740, 6892, -25082, 24671, -13357, -23546, 24671, -29740, 260, 24671, 11136, -25082, 24671, -13357, 0, 0, 0, 0, MS5607: 98960, 2510, 0693, 2917839, 0.000000, 0.000000, 0.000000
6425, -32768, 16890, 29187, -23418, 28767, -29740, 6894, -21498, 24671, -29739, -25082, 24671, -13357, -24954, 28767, -13357, -23546, 24671, -29740, 0, 0, 0, 0, MS5607: 98960, 2510, 0711, 3117839, 0.000000, 0.000000, 0.000000
6452, -32768, 17504, 29971, -22778, 24671, -5164, 6892, -24314, 24671, 11220, 256, 24671, 11008, -23546, 24671, -29740, -23546, 24671, -29740, 0, 0, 0, 0, MS5607: 98961, 2510, 0693, 2917839, 0.000000, 0.000000, 0.000000
6478, -32768, 18102, 30751, -22266, 24671, 11221, 6892, -21498, 24671, -29739, -24314, 24671, 11220, -22266, 24671, 11221, -22266, 24671, 11221, 0, 0, 0, 0, MS5607: 98961, 2510, 0747, 3417839, 0.000000, 0.000000, 0.000000
6505, -32768, 18687, 31541, -22778, 24671, -5164, 6892, -24186, 28767, 11220, -22778, 24671, -5164, -23546, 24671, -29740, -22778, 24671, -5164, 0, 0, 0, 0, MS5607: 98961, 2510, 0711, 3117839, 0.000000, 0.000000, 0.000000
6532, -32768, 19297, 32371, -22778, 24671, -5164, 6892, -22778, 24671, -5164, -22778, 24671, -5164, -23546, 24671, -29740, -22778, 24671, -5164, 0, 0, 0, 0, MS5607: 98963, 2509, 0729, 3217839, 0.000000, 0.000000, 0.000000
6558, -32768, 19904, -32768, -22778, 24671, -5164, 6892, -23546, 24671, -29740, -23546, 24671, -29740, -24314, 24671, 11220, -22778, 24671, -5164, 0, 0, 0, 0, MS5607: 98963, 2509, 0711, 3117839, 0.000000, 0.000000, 0.000000
6585, -32768, 20543, -32768, -24314, 24671, 11220, 6892, -23546, 24671, -29740, -23546, 24671, -29740, -25722, 28767, 27603, -22778, 24671, -5164, 0, 0, 0, 0, MS5607: 98963, 2509, 0747, 3417839, 0.000000, 0.000000, 0.000000
6611, -32768, 21228, -32768, -23546, 24671, -29740, 6892, -25082, 24671, -13357, -24314, 24671, 11220, -22778, 24671, -5164, -23546, 24671, -29740, 0, 0, 0, 0, MS5607: 98961, 2509, 0711, 3117839, 0.000000, 0.000000, 0.000000
6638, -32768, 21908, -32768, -23546, 24671, -29740, 6892, -24186, 28767, 11220, -22778, 24671, -5164, -23546, 24671, -29740, -25082, 24671, -13357, 0, 0, 0, 0, MS5607: 98961, 2509, 0711, 3117839, 0.000000, 0.000000, 0.000000
6664, -32768, 22636, -32768, -22778, 24671, -5164, 6892, -23546, 24671, -29740, -23418, 28767, -29740, -22778, 24671, -5164, -23418, 28767, -29740, 0, 0, 0, 0, MS5607: 98961, 2509, 0711, 3117839, 0.000000, 0.000000, 0.000000
6691, -32768, 23355, -32768, -23546, 24671, -29740, 6892, -24314, 24671, 11220, -24314, 24671, 11220, -23546, 24671, -29740, -24186, 28767, 11220, 0, 0, 0, 0, MS5607: 98960, 2509, 0711, 3117839, 0.000000, 0.000000, 0.000000
6717, -32768, 24107, -32768, -22782, 24671, -5292, 2796, -22778, 24671, -5164, -22778, 24671, -5164, -23546, 24671, -29740, -23418, 28767, -29740, 0, 0, 0, 0, MS5607: 98960, 2509, 0729, 3217839, 0.000000, 0.000000, 0.000000
6744, -32768, 24828, -32768, -22778, 24671, -5164, 6892, 6, 24607, 960, -22778, 24671, -5164, -22778, 24671, -5164, -23418, 28767, -29740, 0, 0, 0, 0, MS5607: 98960, 2509, 0747, 3417839, 0.000000, 0.000000, 0.000000
