Cycles,State,Altitude,Heading,Yaw,Pitch,Roll,ServoEnable,CommandedYaw,CommandedPitch,CurrentLat,CurrentLon,TargetHeading
Init Status: 0  (0 is good)
Operation mode is 12, should be 12
Write status: 0  (0 is good)
IMU Initialized
4349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, MS5607: 97948, 2730, 0, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4373, -1, -1, 0, 16309, -1538, 272, 9, -38, -10, 46, -71, -193, 1009, -3, -6, 0, 563, 209, -814, 0, 0, 0, 0, MS5607: 97948, 2730, 0, 556, 18914624, 0.000000, 0.000000, 9851499200000000000000.000000
4402, -1, -1, 0, 16309, -1536, 274, 9, -2, 16, 41, -34, -166, 1004, -2, -11, 1, 563, 209, -814, 0, 0, 0, 0, MS5607: 97920, 2719, 2, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4426, -1, -1, 0, 16309, -1537, 273, 9, 24, 7, 48, -22, -193, 1009, -10, -7, -1, 552, 196, -838, 0, 0, 0, 0, MS5607: 97920, 2719, 2, 556, 18914624, 0.000000, 0.000000, 9851499200000000000000.000000
4456, -1, -1, 0, 16309, -1537, 273, 9, -3, -16, 44, -35, -199, 1007, -8, -6, 0, 552, 196, -838, 0, 0, 0, 0, MS5607: 97920, 2719, 2, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4480, -1, -1, 0, 16309, -1537, 273, 9, 47, -15, 48, 15, -198, 1011, -2, -3, 1, 539, 203, -827, 0, 0, 0, 0, MS5607: 97948, 2724, 0, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4509, -1, -1, 0, 16309, -1537, 274, 9, 28, -30, 39, -4, -214, 1002, 2, 10, -1, 539, 203, -827, 0, 0, 0, 0, MS5607: 97948, 2724, 0, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4533, -1, -1, 0, 16309, -1538, 276, 8, 4, 5, 45, -28, -177, 1008, 9, 16, 0, 539, 203, -833, 0, 0, 0, 0, MS5607: 97948, 2724, 0, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4561, 0, -1, 1, 16309, -1538, 279, 8, -12, 10, 45, -45, -172, 1007, 8, 15, -1, 539, 203, -833, 0, 0, 0, 0, MS5607: 97949, 2728, 0, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4585, 0, -1, 1, 16309, -1538, 282, 8, -36, 19, 50, -80, -162, 1010, 4, 9, -1, 545, 203, -814, 0, 0, 0, 0, MS5607: 97949, 2728, 0, 556, 18914624, 0.000000, 0.000000, 9851499200000000000000.000000
4612, -1, -1, 1, 16309, -1538, 282, 8, -29, 7, 42, -63, -176, 1005, -1, 0, -2, 545, 203, -814, 0, 0, 0, 0, MS5607: 97949, 2728, 0, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4638, -1, -1, 1, 16309, -1536, 283, 8, -6, 18, 47, -40, -164, 1010, -6, -3, 2, 563, 209, -827, 0, 0, 0, 0, MS5607: 97946, 2731, 0, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4664, -1, -1, 2, 16309, -1536, 283, 8, 6, -4, 39, -26, -187, 1002, -7, -7, -4, 563, 209, -827, 0, 0, 0, 0, MS5607: 97946, 2731, 0, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4691, -1, -1, 2, 16309, -1536, 283, 8, 40, 11, 50, 6, -171, 1013, -8, 3, -2, 545, 203, -809, 0, 0, 0, 0, MS5607: 97946, 2731, 0, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4715, -1, -1, 3, 16309, -1536, 283, 8, 0, -19, 44, -34, -203, 1007, -6, 7, -3, 545, 203, -809, 0, 0, 0, 0, MS5607: 97945, 2733, 0, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4743, -1, -1, 3, 16309, -1536, 283, 8, -14, -7, 48, -48, -190, 1011, -3, 6, -1, 532, 209, -820, 0, 0, 0, 0, MS5607: 97945, 2733, 0, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4768, -1, -1, 4, 16309, -1536, 283, 8, -27, -7, 41, -61, -191, 1004, 0, -2, 1, 532, 209, -820, 0, 0, 0, 0, MS5607: 97945, 2733, 0, 556, 18914624, 0.000000, 0.000000, 9851499200000000000000.000000
4797, -1, -2, 4, 16309, -1535, 284, 8, -21, 13, 49, -55, -169, 1012, 3, -6, 0, 532, 190, -827, 0, 0, 0, 0, MS5607: 97949, 2734, 0, 556, 18914624, 0.000000, 0.000000, 9851499200000000000000.000000
4820, -1, -2, 5, 16310, -1535, 282, 8, 17, 0, 44, -16, -183, 1007, -1, -10, -3, 532, 190, -827, 0, 0, 0, 0, MS5607: 97949, 2734, 0, 556, 18914624, 0.000000, 0.000000, 9851499200000000000000.000000
4849, -1, -2, 5, 16310, -1535, 281, 8, 43, -4, 47, 10, -187, 1010, -2, -8, 3, 521, 203, -820, 0, 0, 0, 0, MS5607: 97949, 2734, 0, 578, 20914624, 0.000000, 0.000000, 9851499200000000000000.000000
4874, -1, -2, 6, 16310, -1535, 282, 8, 51, -34, 42, 17, -217, 1005, -5, 10, -3, 521, 203, -820, 0, 0, 0, 0, MS5607: 97951, 2735, 0, 578, 2073996, 0.000000, 0.000000, 0.000000
4896, -1, -2, 6, 16309, -1535, 285, 8, -11, -55, 49, -45, -238, 1012, 2, 21, -3, 528, 203, -814, 0, 0, 0, 0, MS5607: 97951, 2735, 0, 578, 2073996, 0.000000, 0.000000, 0.000000
